epoch,acc,loss,val_acc,val_loss
0,0.166,2.1937607360839846,0.2000000001192093,2.106482229614258
1,0.21275,2.094723815917969,0.21949999992847444,2.065255697631836
2,0.22385,2.0707288249969484,0.22889999990463256,2.0575296920776367
3,0.232075,2.0600643772125244,0.2346,2.049215982055664
4,0.230975,2.052585217666626,0.23660000038146972,2.0423314140319824
5,0.23645,2.0459080444335935,0.24449999990463256,2.030811643218994
6,0.242375,2.0381499467849733,0.24840000038146973,2.029130310058594
7,0.244125,2.032989199066162,0.2480000002861023,2.023247887802124
8,0.24315,2.0297646549224853,0.25520000019073485,2.018677159690857
9,0.2483,2.0243615776062014,0.24679999961853027,2.017477112388611
10,0.248125,2.0220167219161986,0.244699999666214,2.0181606948852537
11,0.2456,2.0204307514190676,0.2519999998569489,2.0146659866333008
12,0.247925,2.017973743057251,0.252999999666214,2.0120641038894655
13,0.250725,2.0161314567565918,0.2548999997615814,2.009567469787598
14,0.25165,2.0126342391967773,0.259600000333786,2.0058449823379516
15,0.25225,2.011983757019043,0.25230000019073484,2.005717408180237
16,0.253425,2.010783269119263,0.25860000023841856,2.004542212677002
17,0.254825,2.0078798408508303,0.25710000038146974,2.005130199432373
18,0.2552,2.0090206350326536,0.2610000002384186,2.0020069147109987
19,0.258,2.0054565048217774,0.25539999985694883,2.0030153129577637
20,0.257775,2.0040532638549804,0.25809999976158143,2.0023167289733887
21,0.257475,2.0030423561096193,0.25830000019073485,2.000905280303955
22,0.257775,2.00190583114624,0.25670000038146973,2.0014471981048585
23,0.2571,2.000390364074707,0.2589000003814697,1.9977279664993286
24,0.25935,1.999017007446289,0.26100000009536745,1.9965615837097168
25,0.25775,2.0005434032440186,0.2567000000953674,2.001953925323486
26,0.261025,1.9986815841674805,0.2648000002384186,1.9984255004882812
27,0.258975,1.999330613708496,0.26170000019073486,1.997833385848999
28,0.260175,1.9961656093597413,0.26320000014305117,1.9925417181015015
29,0.25835,1.996303250312805,0.263999999666214,1.9944194959640502
30,0.26205,1.9944984729766846,0.2611000002861023,1.9986778747558593
31,0.26155,1.99576513671875,0.262599999666214,1.99093878326416
32,0.263975,1.9903445295333861,0.26469999961853025,1.992747313308716
33,0.26115,1.992029588508606,0.2614,1.9928949579238893
34,0.263275,1.9901387382507325,0.2614000000476837,1.9965577882766723
35,0.262225,1.992264039993286,0.25889999980926515,1.9984407272338867
36,0.263075,1.9889916275024415,0.2648999999523163,1.989126806640625
37,0.26475,1.987650609588623,0.2634000003814697,1.9897778316497803
38,0.26415,1.9888826480865478,0.261499999666214,1.9958390121459961
39,0.262025,1.9887433971405029,0.26669999985694887,1.9871007623672485
