epoch,acc,loss,val_acc,val_loss
0,0.199575,2.127650092124939,0.2871999997138977,1.9367396919250488
1,0.294025,1.901215686416626,0.35330000014305113,1.7769739610671997
2,0.3458,1.78541685295105,0.3888000002861023,1.6607648235321044
3,0.3776,1.7076844989776612,0.4185000002861023,1.586277582168579
4,0.395625,1.6484880138397218,0.431,1.5399634809494018
5,0.415175,1.60051759929657,0.45130000014305116,1.5064918043136597
6,0.42975,1.5639591217041016,0.478999999666214,1.4524854932785034
7,0.4458,1.5243278301239014,0.4819999998092651,1.4178567245483398
8,0.4499,1.5057261642456055,0.4887000002861023,1.409681231880188
9,0.463275,1.486185837173462,0.4887999994277954,1.4062767578125
10,0.4692,1.463710083770752,0.49730000076293945,1.3711892543792725
11,0.475125,1.4503215896606445,0.5133999992370606,1.3408418869018555
12,0.4801,1.4317667346954346,0.504799999332428,1.3591753461837768
13,0.483025,1.4235456272125244,0.5295999996185303,1.3150075048446654
14,0.490875,1.400598281097412,0.5255000004768372,1.2990581792831422
15,0.495475,1.400328684616089,0.5287999998092652,1.3000136817932129
16,0.501675,1.38035833568573,0.5347999993324279,1.2908452758789062
17,0.50655,1.3678403657913207,0.5375999997138977,1.2707595449447633
18,0.509925,1.3559812343597413,0.5329000007629394,1.287010978126526
19,0.515125,1.350029349899292,0.5460000000953674,1.2668541879653932
20,0.513475,1.3408799596786498,0.5449999992370606,1.2666529623031617
21,0.52265,1.332138493156433,0.5548000002861023,1.2476032648086548
22,0.52215,1.3294102460861206,0.5549000000953674,1.23208897190094
23,0.524375,1.3183945549011231,0.5495999999046326,1.2384144231796264
24,0.52665,1.31674266166687,0.5578000006675721,1.2251391675949097
25,0.530675,1.3068816070556641,0.5583000003814698,1.217223104095459
26,0.53005,1.3019025211334228,0.5727999994277954,1.2100559463500977
27,0.537,1.2895966365814209,0.5664999994277954,1.2076901250839234
28,0.53855,1.289705353164673,0.5639999992370606,1.2069255813598634
29,0.541225,1.2868361133575439,0.5658000002861023,1.2032803394317626
30,0.5435,1.2717749546051025,0.5784999998092651,1.1840972282409667
31,0.5463,1.2707062253952026,0.5771999996185303,1.1830990493774414
32,0.54375,1.2684219429016113,0.5703000005722045,1.1966822982788086
33,0.545275,1.262021060180664,0.5762,1.1756353448867798
34,0.555025,1.250794112586975,0.5811999992370606,1.1690587684631348
35,0.55335,1.247024882698059,0.5847999999046326,1.1598032844543458
36,0.556075,1.244684309387207,0.5830999995231628,1.1671898307800292
37,0.5553,1.2387265754699708,0.578099999332428,1.1743245428085327
38,0.555125,1.2415188215255737,0.5835999996185303,1.1541282163619995
39,0.560025,1.229074475288391,0.5785999997138978,1.1749161293029786
