epoch,acc,loss,val_acc,val_loss
0,0.2252,2.0907227613449098,0.36289999990463256,1.8189031379699707
1,0.3721,1.728325013923645,0.441500000333786,1.5871311513900757
2,0.4339,1.5572505815505981,0.4826000000953674,1.4593269033432006
3,0.4721,1.4538504173278808,0.5277999997138977,1.3221254568099976
4,0.505525,1.3716481590270997,0.5692999997138977,1.225971405029297
5,0.528425,1.3162025260925292,0.5621000004768372,1.221388314628601
6,0.551525,1.2548130096435546,0.6138000005722046,1.1081235816955566
7,0.56605,1.2120064361572265,0.6189000005722046,1.0806465948104857
8,0.582525,1.1648751235961914,0.6331000004768371,1.0437371067047119
9,0.596775,1.1373653148651124,0.6280000007629395,1.0672532915115356
10,0.60925,1.1068028532028198,0.6528999996185303,0.9822026761054993
11,0.61755,1.0795474180221558,0.6556999998092652,0.9930595395088195
12,0.627775,1.0497551893234254,0.6251999992370606,1.0709298221588135
13,0.63175,1.0313989295959474,0.6695999997138977,0.9267853761672974
14,0.635975,1.0289710083007813,0.6553999998092651,0.9829376530647278
15,0.644375,0.9990240829467774,0.6829000001907348,0.8988064929962158
16,0.651825,0.9806006650924682,0.6866999998092651,0.8862933618545532
17,0.658925,0.9647036038398743,0.7144,0.8280339265823364
18,0.666025,0.9485005603790283,0.7107999992370605,0.8372333772659302
19,0.666475,0.9380526542663574,0.7110999996185303,0.8260173272132874
20,0.679525,0.9167720626831055,0.6973000000953674,0.8708500884056092
21,0.68245,0.9004217566490174,0.6942000007629394,0.8691043905258179
22,0.6848,0.8862456005096435,0.7166999995231629,0.8076780830383301
23,0.68325,0.8936171363830566,0.7083999998092652,0.8373362800598144
24,0.69275,0.8753939060211182,0.7106999995231629,0.8329920837402344
25,0.69575,0.8555091197967529,0.7256999999046325,0.7798595769882202
26,0.6988,0.8508958971977234,0.7258000001907349,0.7854513157844544
27,0.7021,0.8416615621566772,0.7377999992370605,0.7486688743591309
28,0.702,0.8394819826126099,0.7080000000953675,0.8371671853065491
29,0.704175,0.8311684517860413,0.7227999998092651,0.7879870266914367
30,0.707975,0.8185807836532593,0.7387000007629394,0.7454046321868897
31,0.713475,0.8132218868255615,0.7351999994277955,0.7514934317588806
32,0.718325,0.7981761940956116,0.7447999994277954,0.7273807410240173
33,0.716625,0.8054499311447143,0.7440999992370605,0.7341655695915222
34,0.7206,0.796916218471527,0.7516999992370605,0.7107182002067566
35,0.72115,0.788681960105896,0.7386000007629394,0.7532633065223694
36,0.723875,0.7807552852630615,0.7461000001907349,0.72904654712677
37,0.7258,0.7735280323028565,0.7267000004768371,0.7872245446205139
38,0.72775,0.7686912605285644,0.7522999992370606,0.7173682548522949
39,0.728925,0.7653840017318726,0.7411999994277955,0.7508987581253052
40,0.729575,0.7637635776519776,0.7489999992370605,0.718791206741333
41,0.733975,0.7529946054458618,0.7270000000953675,0.8035201541900635
42,0.7337,0.7462265045166016,0.760399999332428,0.6838810312271119
43,0.7335,0.7498724699020386,0.7497999994277954,0.7154552424430847
44,0.73355,0.7490439445495606,0.7623999994277955,0.6880883263587951
45,0.740975,0.7298699947357178,0.7562999994277954,0.7116396858215333
46,0.740575,0.7299303908348084,0.7608999994277954,0.6742783647537232
47,0.742725,0.7302855362892151,0.7629999994277954,0.6839447934150695
48,0.742275,0.7252216070175171,0.7463999998092652,0.739969364452362
49,0.7417,0.7254537509918213,0.7597999995231628,0.6876353417396546
50,0.74515,0.7217520820617676,0.7665999995231628,0.6680379853248596
51,0.74895,0.7110547063827515,0.7618999997138977,0.6919477277755738
52,0.748575,0.7111771187782288,0.7573999997138977,0.6971309874534607
53,0.749575,0.7065032670021058,0.746899999332428,0.7403017709732056
54,0.749025,0.7071247548103332,0.752899999332428,0.7390512682914734
55,0.753925,0.6950796072006226,0.7677999999046325,0.6721907384872436
56,0.75415,0.6933062870025635,0.7552999992370606,0.7222746223449708
57,0.75455,0.6945933416366578,0.7698999998092652,0.6719007229804993
58,0.7554,0.6948275127410889,0.747799999332428,0.7354661275863648
59,0.756525,0.6930659507751464,0.7618999995231629,0.6874927037239075
60,0.756375,0.6891194839477539,0.7625999997138977,0.6864664580345153
61,0.75855,0.6833110718250275,0.7669999996185303,0.6716326291084289
62,0.757025,0.6796137345314026,0.7777,0.6447947074890137
63,0.75705,0.6851478715896606,0.7725999996185303,0.6579940514564514
64,0.760375,0.6818115257263183,0.7598999998092651,0.6962514848709106
65,0.758075,0.6795858326911927,0.7522999992370606,0.7305021862030029
66,0.762675,0.6710989530563355,0.7633999997138977,0.6857689876556397
67,0.76085,0.6683504435539246,0.776199999332428,0.665015420627594
68,0.7638,0.6654036570549011,0.7752999994277954,0.6541824495315551
69,0.762125,0.6659401718139648,0.7829000001907349,0.6238493117332459
70,0.76175,0.6657732872009278,0.7654999994277955,0.6879210327148437
71,0.76275,0.6681796237945556,0.7716,0.6634404752731323
72,0.768225,0.6539076469421387,0.7802999998092651,0.6413027009010315
73,0.765,0.6553292306900025,0.7809999996185303,0.6474316331863403
74,0.7654,0.6582585922241211,0.7562000005722046,0.7354735419273376
75,0.7668,0.6505458301544189,0.7788999998092652,0.634886983013153
76,0.768775,0.6514034281730652,0.7812999999046326,0.6415600080490113
77,0.769625,0.651093521976471,0.7804999999046326,0.6448809541702271
78,0.769425,0.645926409816742,0.7747999997138977,0.6648467765808106
79,0.770525,0.6458509664535522,0.7730999996185303,0.667749773311615
80,0.768225,0.647453493309021,0.7812999996185302,0.6366906579017639
81,0.77055,0.6449921179771423,0.7824000001907349,0.6370339511871338
82,0.771725,0.635665358543396,0.7876000000953675,0.6139546118736267
83,0.7715,0.6411442872524261,0.7901,0.6112598321914673
84,0.773975,0.6341679272651672,0.7763999994277954,0.6547022228240966
85,0.775275,0.6382921812057495,0.7757999996185303,0.6623166357040405
86,0.773525,0.6409677383422852,0.7445000000953674,0.7888283841133118
87,0.774575,0.632007886505127,0.7626999998092652,0.705669515991211
88,0.7775,0.6245096672058106,0.7738999993324279,0.6573106633186341
89,0.776075,0.6329930658340455,0.785,0.6264119696617126
90,0.777275,0.6278998743057251,0.7857,0.6255146080970764
91,0.772775,0.6354103436470032,0.7740999996185303,0.6702529295921326
92,0.776625,0.6281122568130493,0.7831000002861023,0.6348234887123108
93,0.770975,0.6377741319656373,0.7603000007629395,0.7204881226539612
94,0.775875,0.6291171956062317,0.7797,0.6411684741973877
95,0.77915,0.6204460594177246,0.7806999999046326,0.6482310368537902
96,0.7765,0.628247353887558,0.7833,0.6373037718772888
97,0.778275,0.6221431274414062,0.7914000000953675,0.6234589228630066
98,0.779575,0.617474606513977,0.7858999996185303,0.6469547249794007
99,0.779025,0.6171574650764465,0.775999999332428,0.6667840688705444
100,0.78005,0.6225463516235351,0.7715999995231628,0.6815716789245605
101,0.780925,0.6136116579055786,0.7798999999046325,0.6564272458076477
102,0.78405,0.6087883867263794,0.7700999997138978,0.6766223870277405
103,0.7821,0.608725252532959,0.7621999995231629,0.7109882026672363
104,0.7841,0.6105390188217164,0.7695999995231628,0.692435916519165
105,0.783925,0.6052954221725464,0.7900000003814698,0.6142300688743592
106,0.78485,0.6071370969772338,0.7707999995231628,0.6844497025489807
107,0.7836,0.6047981051445007,0.7751999996185303,0.6629858362197876
