epoch,acc,loss,val_acc,val_loss
0,0.223825,2.0967116226196287,0.2855999999523163,1.9320764526367187
1,0.3271,1.8384596897125245,0.3520000002384186,1.7592104188919067
2,0.3591,1.7466130489349365,0.3872999997615814,1.6784921257019043
3,0.383975,1.6778441638946533,0.3991999998569489,1.6545178644180298
4,0.410525,1.6266244037628175,0.42890000009536744,1.5855182744979859
5,0.427425,1.581277530670166,0.4262999997138977,1.6032104719161988
6,0.440275,1.5481383880615234,0.45620000004768374,1.514602700996399
7,0.453,1.5186577507019043,0.45920000023841856,1.5112772783279418
8,0.45915,1.4960632976531982,0.46289999980926516,1.496780583190918
9,0.469975,1.4698725296020507,0.470000000333786,1.4663466117858888
10,0.4768,1.4528357223510742,0.45199999961853027,1.5317231098175048
11,0.481675,1.4415438331604005,0.48600000019073486,1.4341905096054077
12,0.490475,1.4171856304168702,0.48260000014305116,1.4457826581954956
13,0.4961,1.4018958332061768,0.4846999996185303,1.4359321077346803
14,0.4988,1.3971622756958009,0.4939999997138977,1.413757954978943
15,0.5058,1.3775552089691163,0.5009000001430511,1.3969605827331544
16,0.50985,1.367999889755249,0.5026000004768372,1.3908147607803345
17,0.515725,1.3532533609390258,0.4985999998092651,1.3976106086730957
18,0.519625,1.3386370496749878,0.5004000003814697,1.3858378257751465
19,0.52095,1.3360016250610351,0.5069,1.373989151954651
20,0.52885,1.318854052734375,0.5117000003814697,1.3629132503509522
21,0.528275,1.3142430297851562,0.5121999992370605,1.3573261781692505
22,0.534475,1.3020091823577882,0.5173999998092651,1.348765559387207
23,0.53835,1.293877893447876,0.5154000005722046,1.3472463508605956
24,0.538775,1.2860121641159057,0.5197999997138977,1.349739874458313
25,0.5477,1.2675958408355712,0.513300000333786,1.3625862125396728
26,0.54665,1.2666884002685548,0.5219000000953674,1.3316826776504516
27,0.552925,1.2526959163665772,0.5179999995231629,1.3489981702804565
28,0.5566,1.248003225326538,0.5244000002861023,1.321897352409363
29,0.557025,1.237699931716919,0.5303000003814697,1.3177312147140503
30,0.55955,1.2322316589355469,0.5116999998569488,1.3659443258285522
31,0.560625,1.227440894508362,0.5321000004768371,1.3174072372436523
32,0.566475,1.2141271272659302,0.537,1.2966527490615845
33,0.57425,1.2040813163757325,0.5376000004768372,1.2972916183471679
34,0.574325,1.194736445617676,0.5187,1.3523543752670288
35,0.574575,1.1973424268722535,0.538599999332428,1.319438140296936
36,0.57995,1.176362004852295,0.5336000007629395,1.3152003856658936
37,0.5834,1.171643189239502,0.539600000667572,1.311627723121643
38,0.58425,1.1674753656387329,0.5441000002861023,1.2836662168502808
39,0.58785,1.1579607299804688,0.542200000667572,1.2954078922271728
