epoch,acc,loss,val_acc,val_loss
0,0.1373,2.2571582607269285,0.1896999998807907,2.1179283546447754
1,0.1905,2.133147863769531,0.21240000004768372,2.075044185256958
2,0.21025,2.097069046783447,0.2262000002861023,2.0567687641143797
3,0.214725,2.081143285369873,0.23289999990463256,2.0435497417449953
4,0.2207,2.0758777717590333,0.24290000009536744,2.0356666687011717
5,0.2251,2.0683708292007448,0.23940000014305116,2.0412086112976073
6,0.224625,2.06288373336792,0.245700000333786,2.025093360710144
7,0.228025,2.0584432659149168,0.2473000000476837,2.0205333909988403
8,0.230725,2.054098206329346,0.24709999976158142,2.026110760879517
9,0.23325,2.050040267562866,0.24799999961853028,2.021759294509888
10,0.23445,2.0488642250061035,0.25119999985694885,2.0161110534667968
11,0.2352,2.0463906970977783,0.2572999996185303,2.0107565128326415
12,0.2373,2.0411818008422853,0.25299999980926513,2.0111668142318724
13,0.238125,2.0402187534332277,0.2546999998092651,2.0100832036972047
14,0.239125,2.0386387840270994,0.2529000000476837,2.0137742790222166
15,0.2404,2.0371599540710448,0.25270000014305116,2.007776063156128
16,0.2399,2.034187306213379,0.25809999961853025,2.0036992319107054
17,0.2424,2.03316948928833,0.2514000000476837,2.0076405881881714
18,0.24425,2.0316186971664427,0.25209999961853025,2.006947387123108
19,0.242625,2.0315187175750733,0.2519999998569489,2.003681593322754
20,0.24485,2.02841611289978,0.2588999999046326,2.0008490173339846
21,0.24215,2.0299921813964845,0.2577,2.004309429359436
22,0.244975,2.029134154510498,0.26079999980926516,2.000758483505249
23,0.244875,2.0283466583251952,0.2521999996185303,2.009493774795532
24,0.243625,2.028137188720703,0.2626,1.9992888479232789
25,0.246375,2.0275796085357665,0.25359999961853025,1.9993940124511718
26,0.2446,2.0248622528076172,0.26319999990463255,1.996401593017578
27,0.242225,2.026297194671631,0.257700000333786,2.0017211254119873
28,0.24915,2.0227017246246337,0.25840000014305115,1.9987464164733886
29,0.248525,2.0238941982269285,0.2569999998569489,2.0000344793319704
30,0.244975,2.02201876449585,0.25980000033378603,1.9959954095840453
31,0.24985,2.0202092235565186,0.25900000023841857,2.0007434629440306
32,0.249475,2.022201832962036,0.2621999997615814,1.9939241273880004
33,0.2469,2.019295952987671,0.26189999980926515,1.9958913084030152
34,0.24695,2.0175900867462158,0.26339999985694884,1.9935157117843627
35,0.249675,2.020318597793579,0.26280000014305116,1.9904632759094238
36,0.24915,2.019819246673584,0.260600000333786,1.9961272468566895
37,0.24875,2.019142623901367,0.259999999666214,1.996103345298767
38,0.249525,2.018339367866516,0.26240000014305115,1.9916454105377197
39,0.24605,2.018217861557007,0.2631000000476837,1.9893831975936889
