epoch,acc,loss,val_acc,val_loss
0,0.178925,2.148286775588989,0.25559999985694887,1.9814012268066405
1,0.284,1.9276222160339356,0.348900000333786,1.773119945526123
2,0.3338,1.8014627000808716,0.39870000023841856,1.6628975797653198
3,0.3708,1.7188029739379882,0.4200000000953674,1.584557880973816
4,0.3844,1.6746359996795654,0.4329999999523163,1.547260330581665
5,0.4055,1.6240361574172975,0.45020000004768373,1.5012444108963012
6,0.416425,1.5975589862823487,0.4558999997138977,1.47875252532959
7,0.42365,1.5795492694854736,0.46679999990463256,1.4633882755279541
8,0.434725,1.5557179536819459,0.474,1.4372121784210206
9,0.4391,1.5351973445892333,0.4845999996185303,1.415597073173523
10,0.446875,1.5226095247268676,0.47560000047683715,1.4442200248718262
11,0.4482,1.5128734577178955,0.4926000000953674,1.3966343521118163
12,0.456425,1.4959671440124511,0.4937999992370605,1.3818626592636107
13,0.461025,1.4829500341415405,0.4894000002861023,1.397929995727539
14,0.4648,1.4717595130920411,0.49960000047683717,1.3786394592285156
15,0.469225,1.459810292816162,0.5070000007629395,1.365511904335022
16,0.47125,1.4541574928283691,0.5066000000953674,1.3646398279190064
17,0.475525,1.4447743202209473,0.5091999997138977,1.3502658638000489
18,0.47345,1.443437075805664,0.5186999999046326,1.3344977722167968
19,0.4813,1.4253099857330322,0.5150000001907349,1.329482374572754
20,0.48305,1.4263575744628907,0.5247999993324279,1.327175242614746
21,0.49025,1.4178864366531372,0.5236,1.3251080898284913
22,0.49165,1.4103636390686036,0.5235000004768372,1.3122744892120362
23,0.49155,1.4078240516662597,0.5266,1.3184005794525147
24,0.490125,1.4044828357696533,0.528999999332428,1.3009368408203126
25,0.492125,1.4025862581253052,0.5277999994277954,1.3030249923706054
26,0.495275,1.388340739440918,0.525199999332428,1.3092406625747681
27,0.495725,1.3932789134979249,0.5364999996185302,1.286108260345459
28,0.50115,1.3788009658813476,0.5288000000953674,1.295360802268982
29,0.501225,1.3833717214584351,0.5407999994277954,1.2775877574920653
30,0.5051,1.365194143295288,0.5393000007629395,1.273340189552307
31,0.506975,1.3701678176879883,0.5406999999046326,1.2753905683517457
32,0.5064,1.3644306266784667,0.5409000000953674,1.272275672531128
33,0.507175,1.3627339115142822,0.5357999995231628,1.2881203660964966
34,0.50855,1.3613864542007446,0.5418999994277954,1.2663432708740234
35,0.511525,1.3574232002258302,0.5356999997138977,1.2752612855911254
36,0.511425,1.3560967094421388,0.5443999999046326,1.2616571685791016
37,0.51385,1.3512783445358276,0.5359999993324279,1.286828750038147
38,0.51385,1.3540507125854493,0.5522000001907349,1.249724172592163
39,0.51655,1.342586375427246,0.5433000000953674,1.2682882717132569
