epoch,acc,loss,val_acc,val_loss
0,0.1936,2.1341481662750246,0.3019999997138977,1.8944243280410766
1,0.303275,1.8851632095336914,0.3638000002384186,1.7542568353652954
2,0.35425,1.7677882106781007,0.41280000023841856,1.622191868019104
3,0.3845,1.692350542831421,0.40459999961853027,1.5897394929885864
4,0.403575,1.6347678205490113,0.4288999997138977,1.5636420259475707
5,0.419525,1.5943083969116212,0.4553,1.47588583278656
6,0.4343,1.55982745552063,0.47270000014305114,1.4458163986206054
7,0.441625,1.5316421226501464,0.47410000019073484,1.4471351831436157
8,0.454375,1.5093177431106568,0.4898000005722046,1.3947483114242554
9,0.460425,1.4872617887496948,0.4926000003814697,1.377410656929016
10,0.46855,1.4596355682373048,0.4982000002861023,1.3733694942474366
11,0.4755,1.446720064163208,0.4969,1.383300008583069
12,0.47895,1.435804961013794,0.5097000004768372,1.3316427959442139
13,0.4874,1.4120400722503663,0.516700000667572,1.3144050186157226
14,0.488825,1.4134230255126954,0.5255000006675721,1.3144271615982055
15,0.49595,1.3949762409210205,0.5288999994277954,1.2983749467849732
16,0.49825,1.387747804069519,0.527800000667572,1.298381081199646
17,0.505375,1.3729535507202149,0.5368999999046326,1.2787464879989625
18,0.5079,1.3677626176834106,0.5404999995231629,1.2776751161575317
19,0.51225,1.3540868249893188,0.5437000003814697,1.2638425119400025
20,0.513,1.3497262393951417,0.5423999999046326,1.248449781036377
21,0.518175,1.3344307933807373,0.5423000002861023,1.2479114183425903
22,0.518075,1.3331647193908691,0.553600000667572,1.238710090637207
23,0.523175,1.3277807733535767,0.5521000000953674,1.2429332193374634
24,0.525775,1.3185956007003785,0.5497000002861023,1.2329614191055298
25,0.525425,1.3143469297409058,0.5611000005722045,1.218688344192505
26,0.52905,1.3063046447753905,0.5554000004768371,1.226260499382019
27,0.530225,1.3003080467224122,0.559299999332428,1.211525354385376
28,0.531175,1.2970163135528565,0.5557000002861023,1.234262008857727
29,0.53285,1.2953799840927125,0.5610000005722046,1.2138187814712524
30,0.5395,1.2899529512405397,0.557,1.2402376312255858
31,0.53585,1.2888117492675781,0.5697000002861023,1.1962009828567506
32,0.54255,1.2767490287780763,0.5748999998092651,1.188856516265869
33,0.54185,1.2715903984069825,0.568500000667572,1.1995701707839965
34,0.539625,1.281521019935608,0.5735000000953674,1.1885202363967895
35,0.54815,1.2572138137817384,0.575400000667572,1.1732714788436889
36,0.549575,1.2523726135253905,0.577900000667572,1.1772895576477052
37,0.548625,1.2557931413650514,0.5747999999046326,1.1805822568893432
38,0.547225,1.2530994285583497,0.5844000002861023,1.1685182037353516
39,0.5502,1.2510702642440796,0.5853999996185303,1.1611572330474853
