epoch,acc,loss,val_acc,val_loss
0,0.172675,2.1903132442474367,0.22059999985694886,2.0727589893341065
1,0.232575,2.046705146789551,0.25040000011920927,2.0190770767211914
2,0.246225,2.016340569114685,0.25549999995231626,1.9951080072402954
3,0.25685,2.00170005569458,0.2688,1.9813432624816893
4,0.260375,1.9919343574523927,0.2679999997615814,1.972951124572754
5,0.2664,1.980547401046753,0.273699999666214,1.964800262260437
6,0.272225,1.9701051681518555,0.27959999980926514,1.9546259040832519
7,0.277125,1.9607511085510254,0.27820000038146975,1.9578980781555175
8,0.279125,1.9562761116027831,0.27810000009536745,1.949011897087097
9,0.2816,1.949254092979431,0.28450000033378603,1.9410181688308716
10,0.28395,1.946127139854431,0.286999999666214,1.9321351797103883
11,0.286175,1.9401222072601318,0.29120000028610227,1.9299283765792847
12,0.2902,1.93568578414917,0.2945,1.9314299249649047
13,0.2936,1.927491343688965,0.2958999998092651,1.923143883895874
14,0.29435,1.922853133392334,0.29700000038146973,1.9189507093429565
15,0.29765,1.9186843170166015,0.2982,1.9143924325942994
16,0.299425,1.9160142459869385,0.3002999997138977,1.9100783517837525
17,0.299025,1.9119260515213012,0.30069999980926515,1.9067493299484253
18,0.304025,1.9058178718566894,0.301499999666214,1.9015425226211549
19,0.30335,1.9041926288604736,0.3024,1.9038529363632202
20,0.303775,1.900988485145569,0.30330000014305114,1.8993936723709106
21,0.306125,1.8981271472930907,0.30550000019073487,1.8975617307662964
22,0.306125,1.8964165229797363,0.30929999980926515,1.8927361610412599
23,0.3092,1.8907214431762696,0.3000000000953674,1.897182018852234
24,0.31005,1.8862110977172852,0.30990000009536744,1.888342851638794
25,0.313,1.8839372970581054,0.3140000002861023,1.884500422668457
26,0.31275,1.8816999465942383,0.3132000003814697,1.886549370956421
27,0.3115,1.8816784660339356,0.31169999990463254,1.879799993133545
28,0.313375,1.8776954584121703,0.3131000002861023,1.8834340690612792
29,0.314075,1.8792542263031007,0.3145000002861023,1.879701496887207
30,0.3148,1.8747795209884643,0.3138000000476837,1.8793695571899414
31,0.3157,1.873881721496582,0.31260000004768373,1.881972827911377
32,0.318125,1.868914002609253,0.31789999966621396,1.875701345062256
33,0.318875,1.8661428014755248,0.30889999980926514,1.880272752571106
34,0.319,1.8640332790374756,0.3098,1.8792797735214233
35,0.320575,1.8636313409805298,0.32210000038146974,1.8716726795196532
36,0.320025,1.8624810674667358,0.3152999999046326,1.8683266416549682
37,0.32405,1.8590063919067383,0.31919999985694886,1.8718963380813598
38,0.3219,1.858253334236145,0.3132000000953674,1.8820068983078002
39,0.319825,1.8583040588378905,0.3191000001430511,1.875418492126465
