epoch,acc,loss,val_acc,val_loss
0,0.17495,2.191577856826782,0.21409999966621399,2.0876445690155028
1,0.2362,2.042739513015747,0.253099999666214,1.9919284729003905
2,0.2585,1.9901349647521973,0.2635000001907349,1.95817177028656
3,0.2713,1.965279852294922,0.2761000000476837,1.939939104270935
4,0.28135,1.9468450386047362,0.2775999999046326,1.9293317026138306
5,0.28775,1.932438853263855,0.28509999980926515,1.9123517408370971
6,0.291575,1.9174527759552003,0.28579999990463256,1.9117108716964721
7,0.2963,1.9119822498321533,0.30350000019073486,1.8921920835494994
8,0.3013,1.9020237091064454,0.3046999997615814,1.8914082466125488
9,0.305375,1.8906380611419678,0.3026000000476837,1.8888459415435792
10,0.308625,1.8865196578979493,0.3028,1.8803698804855347
11,0.3115,1.877027505493164,0.3142999997615814,1.859650067138672
12,0.3152,1.868261808204651,0.3136999996185303,1.8646972351074218
13,0.317275,1.8652555252075196,0.314999999666214,1.8566799583435059
14,0.3219,1.8557822319030761,0.3222999996185303,1.8488297498703004
15,0.322825,1.849966381072998,0.32160000004768374,1.8485376823425292
16,0.3255,1.8451754085540772,0.32159999985694887,1.8531651210784912
17,0.327,1.8418362127304078,0.32339999980926515,1.8365336601257325
18,0.33065,1.8360749588012695,0.3268000000476837,1.8398354705810547
19,0.33095,1.8305622375488282,0.3327,1.82647389087677
20,0.33555,1.82274204826355,0.33330000004768373,1.8215943677902222
21,0.33385,1.8225062255859374,0.3318999999046326,1.8310660091400146
22,0.34165,1.8148756233215333,0.335299999666214,1.8180888925552368
23,0.33985,1.8122643981933593,0.3387000000476837,1.8133199720382691
24,0.34315,1.804314140701294,0.34290000019073485,1.8148562416076661
25,0.343075,1.8054737434387207,0.33110000009536744,1.8211788398742677
26,0.344725,1.8044851844787597,0.335099999666214,1.809522198677063
27,0.345025,1.8007006668090821,0.343899999666214,1.804989906311035
28,0.345825,1.7960943256378175,0.34720000038146975,1.7981162263870238
29,0.348075,1.7910610235214233,0.3423999999523163,1.7951136966705323
30,0.35065,1.7875453437805175,0.3489000002384186,1.7953783786773683
31,0.3508,1.785537191581726,0.3508000001430511,1.794798711013794
32,0.35205,1.783001408958435,0.345700000333786,1.7908816055297851
33,0.354225,1.7803101106643677,0.34589999985694886,1.8009898008346557
34,0.3533,1.7795949701309204,0.34770000038146975,1.7965717290878296
35,0.355825,1.7737534103393555,0.35009999985694884,1.7857108880996704
36,0.356675,1.7734534633636474,0.3520000000476837,1.7898611179351807
37,0.357325,1.7730911260604858,0.34750000019073485,1.7958391529083253
38,0.361775,1.7654918453216553,0.3490999997615814,1.7991261638641358
39,0.359325,1.7676886404037475,0.34680000019073487,1.7857003845214843
