epoch,acc,loss,val_acc,val_loss
0,0.2067,2.0941346504211427,0.3249000002384186,1.835139366531372
1,0.3214,1.8130211633682252,0.3790999999523163,1.667043823814392
2,0.3704,1.7000286405563354,0.4267,1.5559475185394287
3,0.4058,1.6144699798583984,0.4392999999046326,1.5111305591583253
4,0.42745,1.568423066329956,0.4689000002384186,1.4459411853790283
5,0.4427,1.5261784366607667,0.4795999999046326,1.4252635353088379
6,0.453125,1.5006706336975097,0.4917,1.3946294689178467
7,0.461625,1.4816397666931151,0.5047000005722045,1.360653577232361
8,0.468775,1.4578302619934083,0.5161999992370605,1.3365169576644897
9,0.48035,1.4329106676101684,0.522099999332428,1.3397644025802613
10,0.48975,1.4126869400024413,0.5255000001907348,1.3088741903305054
11,0.4925,1.3967340549468994,0.5371,1.289315275001526
12,0.4994,1.3796900562286376,0.528299999332428,1.2863569700241089
13,0.508275,1.3579625938415527,0.548799999332428,1.2537588438034057
14,0.508575,1.3558747606277466,0.5473000002861023,1.2563126426696778
15,0.519,1.3376903072357178,0.5569000005722046,1.2337159049987794
16,0.5228,1.3279243505477905,0.5582999992370605,1.2387245790481567
17,0.525825,1.3156416366577148,0.557200000667572,1.226690189552307
18,0.526625,1.3140607864379883,0.5656999995231629,1.211658171081543
19,0.528925,1.3052844760894775,0.5674999994277954,1.2121062812805177
20,0.5349,1.2936506647109984,0.570599999332428,1.188097533226013
21,0.5395,1.2863612670898437,0.5643999995231629,1.202624900817871
22,0.538475,1.2866077850341797,0.5781999998092652,1.191004475402832
23,0.541475,1.2793938735961914,0.5761999992370606,1.1858098070144654
24,0.54395,1.272195728302002,0.580799999332428,1.173608671951294
25,0.546825,1.2620447486877442,0.5821999997138977,1.1631538200378417
26,0.5516,1.2502498237609863,0.5802999999046325,1.1657012622833252
27,0.553025,1.2458970779418945,0.5835000005722046,1.1663796424865722
28,0.55375,1.245114174079895,0.5899999997138977,1.1617765842437744
29,0.556775,1.2443512126922607,0.5908999995231629,1.1481953628540038
30,0.559275,1.2314537734985351,0.5920000003814697,1.1483886499404907
31,0.55855,1.2276366662979126,0.5946000002861023,1.1380117879867553
32,0.56295,1.2207913246154785,0.6026000001907349,1.1242990062713623
33,0.565125,1.2226308837890625,0.5998000000953674,1.1363616931915284
34,0.563775,1.2171537031173707,0.5985999996185303,1.1308863746643067
35,0.56795,1.2140452737808227,0.602099999332428,1.1241485332489014
36,0.568125,1.2073913711547852,0.5981000005722046,1.1380435665130615
37,0.565525,1.2093524816513062,0.595500000667572,1.132739419937134
38,0.569425,1.2020571353912353,0.6035999998092652,1.122031692123413
39,0.572175,1.1950467426300049,0.6018999998092651,1.122104240989685
