epoch,acc,loss,val_acc,val_loss
0,0.348375,1.7873375295639038,0.45170000023841855,1.5344489835739137
1,0.4999,1.3929516860961915,0.5303000005722046,1.3004729959487915
2,0.57105,1.2098927013397216,0.5903999997138977,1.1375083471298217
3,0.612975,1.090162764930725,0.5651000005722046,1.2474540342330933
4,0.647325,1.0045627367019654,0.6299999992370605,1.0464371852874756
5,0.680925,0.9092412013053894,0.613799999332428,1.1071090853691101
6,0.703125,0.852818879699707,0.6468000000953674,1.012158400440216
7,0.715975,0.8070670469284058,0.6474000007629395,0.9989423327445984
8,0.74355,0.7411912145614624,0.6920000007629394,0.8825109429359436
9,0.76115,0.6839157278060913,0.6951999992370606,0.8799676516532898
10,0.7775,0.6427445309638977,0.699599999332428,0.876227908039093
11,0.793775,0.5937619568824768,0.6985000007629395,0.878125787448883
12,0.809525,0.5515269039154053,0.7147999998092651,0.8471834018707275
13,0.83095,0.49399158229827883,0.6886000007629395,0.9707271850585938
14,0.83875,0.4660675802230835,0.7150000002861023,0.8887213883399964
15,0.86005,0.4110255178451538,0.7026000002861023,0.934244693660736
16,0.86825,0.37690886526107786,0.6940999997138977,0.9979444878578186
17,0.887425,0.33253557224273683,0.7089000000953675,0.9721914360046386
18,0.9024,0.28927890243530274,0.7152,0.9702007622718811
19,0.916775,0.2528939116477966,0.7078,1.047336773777008
20,0.924,0.23054010887145995,0.7168999999046326,1.0425638727188111
21,0.93825,0.18762580926418304,0.7067999997138977,1.1434621125221252
22,0.946825,0.165226336312294,0.7144000003814698,1.1930591676712037
23,0.963,0.12551893985271453,0.7090999994277954,1.2331083024024962
24,0.96895,0.10504217209815979,0.7042999996185303,1.3164636713027955
25,0.96585,0.10978819122314454,0.7080000003814697,1.3038327470779418
26,0.98115,0.07291154108047486,0.7065,1.4059980094909668
27,0.98595,0.05714672402143478,0.7059000001907348,1.4616436920166016
28,0.98285,0.06141660621166229,0.7133,1.491448023223877
29,0.9857,0.05360040751993656,0.7135000003814698,1.5330533308029175
30,0.993225,0.03329218941926956,0.7112999996185303,1.6023993165969848
31,0.98725,0.04687988770604134,0.7102000001907348,1.6030694435119628
32,0.99425,0.02672387744784355,0.7144999997138977,1.6597724073410034
33,0.995225,0.023639586640894415,0.7161999998092652,1.71794234790802
34,0.99765,0.015508426164090634,0.7154999994277954,1.744722464942932
35,0.9992,0.008559021355211735,0.7230999999046326,1.767380078125
36,0.999975,0.0037991853408515454,0.7225000000953674,1.8031487071990966
37,0.9998,0.00281783389672637,0.7195000001907349,1.8309837030410767
38,1.0,0.0018186444189399482,0.7222999998092652,1.862660925102234
39,1.0,0.00153097570464015,0.7213000002861023,1.8855976957321168
