epoch,acc,loss,val_acc,val_loss
0,0.30155,1.92230318775177,0.3971,1.6434996490478515
1,0.461425,1.4780322059631348,0.5161000000953674,1.3348106771469117
2,0.547575,1.260122819519043,0.5523000000953674,1.230773645401001
3,0.6083,1.1016730611801147,0.6008999996185302,1.1249950345993043
4,0.656875,0.9721789575576782,0.6212999999046326,1.066119042301178
5,0.691875,0.8770338455200195,0.6595000004768372,0.9915763666152954
6,0.7345,0.7613469420433044,0.6593999995231629,0.9773904249191284
7,0.76935,0.661566338634491,0.678200000667572,0.9808262999534607
8,0.800525,0.5723639512062073,0.6738999997138977,0.9813762119293213
9,0.8358,0.47147055683135985,0.6847999997138977,0.9784687675476075
10,0.872525,0.3717907765388489,0.6766999997138977,1.1334949003219605
11,0.901375,0.2909159247875214,0.6770999998092652,1.2278068300247191
12,0.926675,0.21790242919921876,0.6630000005722045,1.329608141708374
13,0.94525,0.1659637080669403,0.6884000005722046,1.3309747440338136
14,0.962975,0.11680901887416839,0.6875000004768371,1.3812224924087524
15,0.968125,0.0994529107451439,0.6841000004768372,1.5430703346252441
16,0.977375,0.07048140460252762,0.6881999995231628,1.663559111404419
17,0.977125,0.0689435090303421,0.6926,1.7320596366882324
18,0.9854,0.0478132323294878,0.698499999332428,1.761338053894043
19,0.9875,0.04111332384943962,0.691100000667572,1.6995904672622681
20,0.98295,0.05267599561810493,0.6853000003814698,1.8369177324295043
21,0.983925,0.049755586475133895,0.6747999994277954,1.9741831356048585
22,0.982125,0.05387287551164627,0.6871000004768372,1.9189823013305665
23,0.978225,0.06416237865686417,0.6836000001907349,1.9122247259140015
24,0.9745,0.07246501259505748,0.6772000000953674,2.150163459777832
25,0.983075,0.04986195888519287,0.6852000001907349,1.9349623023986817
26,0.972675,0.07890559388697148,0.6870000002861023,1.925832494544983
27,0.984075,0.047803225964307784,0.6812000003814698,1.9999286388397217
28,0.974725,0.07251193441152573,0.6843,2.1506636669158934
29,0.981325,0.05538873357772827,0.6803999999046325,2.1820254695892336
30,0.984575,0.04775557164847851,0.6853000007629394,2.04720198841095
31,0.989575,0.0309581352353096,0.6865999996185302,2.19215
32,0.9873,0.038631258614361286,0.6863000005722046,2.270578997993469
33,0.9903,0.028448713570833208,0.6851999998092652,2.1179242261886597
34,0.9806,0.056765619111061094,0.6810000001907348,2.241044793319702
35,0.988225,0.03429907243251801,0.6789999998092652,2.387154607009888
36,0.970525,0.08883100478649139,0.6626000001907348,1.9732205045700073
37,0.97475,0.07403251861929894,0.6736999998092651,2.198114056968689
38,0.9842,0.046593620601296425,0.6808000001907348,2.3813361949920653
39,0.9879,0.03420165468752384,0.6787000001907348,2.4191297828674316
