epoch,acc,loss,val_acc,val_loss
0,0.200625,2.115726403045654,0.2749000001192093,1.924881768989563
1,0.302575,1.8640782693862914,0.33709999976158145,1.7803130310058595
2,0.343725,1.7761072647094727,0.36329999985694883,1.7225118764877319
3,0.36725,1.7165026233673095,0.37080000028610227,1.7072504196166993
4,0.38225,1.6834531898498535,0.35989999990463256,1.764207850074768
5,0.396125,1.654090055847168,0.3870999998092651,1.647858959197998
6,0.402875,1.6260626552581787,0.396899999666214,1.632308601951599
7,0.40665,1.6146928936004639,0.4110999996185303,1.6099159297943115
8,0.4169,1.59392417011261,0.3973000002861023,1.6345520526885986
9,0.4264,1.5717165992736817,0.4265000000953674,1.5533993410110474
10,0.43265,1.5527232606887817,0.4205,1.5862374465942384
11,0.440875,1.530594962310791,0.4201999999046326,1.57851889629364
12,0.4457,1.516602526283264,0.4397000000953674,1.5230852800369263
13,0.4522,1.5013482532501221,0.4496999996185303,1.506444270515442
14,0.462225,1.4762122772216797,0.4510999999523163,1.4895325807571411
15,0.46195,1.4729392189025878,0.4461999997615814,1.5061522115707398
16,0.467025,1.4608362159729005,0.46069999985694887,1.4826060384750366
17,0.4738,1.4445834732055665,0.449100000333786,1.5000364742279053
18,0.475975,1.4365670112609863,0.46489999990463254,1.4550324102401733
19,0.488,1.4095220672607423,0.4675000002861023,1.4674420736312865
20,0.489275,1.4105642234802247,0.46530000023841855,1.4681235763549805
21,0.490675,1.4025954540252685,0.47519999961853027,1.4416798601150513
22,0.49755,1.386144631576538,0.4632000000476837,1.4721419431686402
23,0.4993,1.381713321685791,0.470900000333786,1.4584689529418946
24,0.503075,1.3693518468856811,0.4839,1.4274368293762207
25,0.50295,1.370240253829956,0.47380000023841856,1.4341522048950195
26,0.50785,1.3577988019943237,0.4734999996185303,1.456309139251709
27,0.5131,1.3442484436035156,0.4912000000953674,1.4074430099487305
28,0.5156,1.3377450645446778,0.49130000047683714,1.4166386026382447
29,0.519675,1.32757945022583,0.4903000003814697,1.4131525100708007
30,0.51955,1.329280026626587,0.4937000005722046,1.3983987308502197
31,0.524875,1.3125413600921632,0.5034999999046326,1.3774594549179078
32,0.5295,1.2994618339538575,0.5048999992370605,1.3834440200805664
33,0.530975,1.2969751117706299,0.5024000007629394,1.395137094116211
34,0.53115,1.2911300685882567,0.49130000076293945,1.396516810798645
35,0.533125,1.2866996913909912,0.5021999997138977,1.3855826734542847
36,0.535825,1.2777655183792114,0.4950000005722046,1.4037686777114868
37,0.539075,1.2720674772262572,0.5106999994277954,1.363915085029602
38,0.54255,1.2645627779006958,0.4864999997138977,1.4402253532409668
39,0.543775,1.263998960494995,0.5053000001907348,1.3661018442153932
