epoch,acc,loss,val_acc,val_loss
0,0.359975,1.761698719215393,0.422299999666214,1.6272412185668945
1,0.5093,1.3672175983428956,0.5361999995231629,1.2788798908233643
2,0.58165,1.1758635372161865,0.5974,1.1228697576522828
3,0.63905,1.023584016418457,0.6333000002861023,1.0304631291389466
4,0.675775,0.9214089782714844,0.6490000004768371,1.0004834750175475
5,0.7063,0.8341626953125,0.667199999332428,0.9653004063606262
6,0.735,0.7602432020187377,0.665199999332428,0.9890345858573913
7,0.7657,0.6741008052825928,0.6892000004768372,0.9321051568031311
8,0.788725,0.6041107667922974,0.6883000004768371,0.9179017877578736
9,0.820275,0.5202356228351593,0.6961999992370606,0.9116198233604431
10,0.8439,0.4560924560546875,0.7101999996185303,0.9010848044395446
11,0.8697,0.38366359543800355,0.699499999332428,1.0098892336845398
12,0.894675,0.31354684376716613,0.7102000000953674,1.0014801464080811
13,0.909175,0.27030656523704527,0.7063000000953674,1.0419915528297425
14,0.928225,0.2183276158809662,0.6883999995231629,1.223748251724243
15,0.94375,0.17466839485168456,0.7034999997138977,1.2420400663375855
16,0.9561,0.13616748967170716,0.7125999996185303,1.2833624911308288
17,0.973825,0.08815669095516204,0.7038000004768371,1.406476658821106
18,0.9772,0.07625182228088379,0.7110999997138977,1.4244152280807496
19,0.9857,0.053662001490592956,0.7068999995231628,1.6028065969467162
20,0.984,0.05685389446020126,0.7197000003814698,1.5625545793533324
21,0.9912,0.035914203679561614,0.7157999995231629,1.6360248878479005
22,0.989475,0.03729167950749397,0.7053000007629394,1.6728975215911865
23,0.985575,0.047143203806877136,0.699400000667572,1.812787962913513
24,0.974425,0.07733051500320434,0.7031999994277954,1.7315044673919677
25,0.9799,0.06173641983270645,0.6999000007629395,1.7498406288146973
26,0.987225,0.041418152344226834,0.6940999996185303,1.9644116338729858
27,0.979125,0.06204892933368683,0.7026999995231629,1.7639406429290772
28,0.99035,0.03133015028834343,0.7083999995231628,1.8479819873809815
29,0.995075,0.0188940320558846,0.7188999996185302,1.9255112644195556
30,0.9972,0.011356529887765646,0.7151999998092652,1.9193769882202147
31,0.999225,0.00533858181014657,0.7196999999046325,1.9806325485229492
32,0.999975,0.0015718531351536513,0.7227999998092651,1.970156772041321
33,0.999975,0.0009663775659166276,0.7219000001907349,1.9999218299865722
34,0.999975,0.0008465305036865175,0.7221,2.0224492067337034
35,0.999975,0.0007761218725703656,0.7234,2.0379090923309326
36,0.999975,0.000721792634902522,0.7229999999046326,2.056554529953003
37,0.999975,0.0006835748119279742,0.7221999999046326,2.0708479080200197
38,0.999975,0.000654921364504844,0.7224999999046325,2.08184644241333
39,0.999975,0.0006321440681349486,0.7221999999046326,2.096177540588379
