epoch,acc,loss,val_acc,val_loss
0,0.3521,1.8025342000961304,0.4428000002384186,1.5484557277679443
1,0.484625,1.4484983821868898,0.503899999332428,1.3794576263427734
2,0.53985,1.2961528856277467,0.561400000667572,1.2344651012420653
3,0.58255,1.1859112857818603,0.5961000004768372,1.1477793352127075
4,0.608075,1.1150637580871583,0.6110999996185302,1.1077565477371216
5,0.628075,1.0584435274124147,0.6192000004768372,1.082982013320923
6,0.644125,1.0201221424102782,0.6127999995231629,1.0855237085342406
7,0.660725,0.9659142846107482,0.6606000006675721,0.9853707321166992
8,0.67235,0.9341698736190795,0.6702000004768371,0.9475755023956299
9,0.68855,0.892129037284851,0.6707999995231628,0.9491135453224182
10,0.696225,0.8686079666137695,0.6727999995231628,0.941938658618927
11,0.706125,0.8426120761871337,0.6780000004768372,0.9168908504486084
12,0.71785,0.8054186496734619,0.6696000002861023,0.9459304873466492
13,0.721925,0.7947295928955078,0.6707999996185303,0.9694182489395141
14,0.7322,0.7761143919944763,0.6932999994277954,0.8801749527931213
15,0.74625,0.7340331957817078,0.6961000003814697,0.8751951972961426
16,0.754525,0.7097711476325989,0.6976999995231629,0.8737272267341614
17,0.759225,0.697505327987671,0.7076999996185303,0.84787421875
18,0.76955,0.6692941774368286,0.708899999332428,0.8508207251548767
19,0.7752,0.6493264942169189,0.7069999995231628,0.8482291664123535
20,0.780925,0.6305800580978393,0.7103000007629394,0.8523064881324768
21,0.79445,0.601263321685791,0.7002999994277954,0.8839936952590942
22,0.797625,0.5869026779174805,0.7059999999046326,0.876409006690979
23,0.806975,0.560332422542572,0.7131000000953674,0.8429859709739685
24,0.809825,0.5548571765899658,0.7202000002861023,0.8350534306526184
25,0.8186,0.5262404734611511,0.7208000000953674,0.846838271522522
26,0.831125,0.4959282820224762,0.7093000000953674,0.8807161994934082
27,0.83525,0.48272894916534426,0.7322,0.8213991836547851
28,0.84595,0.4519139190673828,0.7185999998092651,0.8767948449134827
29,0.849825,0.44216588320732114,0.7092000005722046,0.9121921092033386
30,0.854475,0.425611447763443,0.7037999992370605,0.9518039412498475
31,0.860125,0.4104502565383911,0.7183,0.9078183620452881
32,0.8708,0.38486153593063355,0.7250999999046326,0.8923825391769409
33,0.87845,0.3618359025001526,0.7296000004768372,0.8764547418594361
34,0.88085,0.3552948887348175,0.7262000005722046,0.9144932702064514
35,0.888475,0.3299356288909912,0.7219000000953675,0.9479235847473144
36,0.89695,0.3107969484329224,0.7204000005722045,0.9311617109298707
37,0.9043,0.29146427822113036,0.7169999996185302,0.983746994304657
38,0.899,0.29891029572486877,0.7112999997138977,1.0264299778938293
39,0.91095,0.2674292643547058,0.7174000001907349,1.0239830834388732
